SMILES,Solvent,sample_index,y_true,oof_pred,oof_residual_true_minus_pred,cv_strategy
C(=C\c1ccc(/C=C/c2ccccn2)c2nsnc12)/c1ccccn1,ACOET,597,495.0,515.822265625,-20.822265625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(=C\c1ccc(/C=C/c2ccccn2)c2nsnc12)/c1ccccn1,THF,598,495.0,508.55426025390625,-13.55426025390625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCC)cc3)c3nsnc23)cc1,VAC,599,499.0,532.4258422851562,-33.42584228515625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCC)c([N+](=O)[O-])c3)c3nsnc23)cc1[N+](=O)[O-],VAC,600,555.0,534.0833129882812,20.91668701171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCOC1(C#Cc2ccc(C#CC3(OCCCCCCCCCC)C=CC(c4ccccc4)=CC3)c3nsnc23)C=CC(c2ccccc2)=CC1,VAC,601,506.0,530.4100952148438,-24.41009521484375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCOc1ccc2cc(C#Cc3ccc(C#Cc4ccc5cc(OCCCCCCCCCC)ccc5c4)c4nsnc34)ccc2c1,VAC,602,611.0,556.36669921875,54.63330078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCN1CCN(c2ccc(C#Cc3ccc(C#Cc4ccc(N5CCN(CCCCCCCCCC)CC5)cc4)c4nsnc34)cc2)CC1,VAC,603,509.0,564.5943603515625,-55.5943603515625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C#CC1(c2ccc(C3(C#C)C=CC(OC(=O)c4ccc(OCCCCCCCCCC)cc4)=CC3)c3nsnc23)C=CC(OC(=O)c2ccc(OCCCCCCCCCC)cc2)=CC1,VAC,604,540.0,508.26617431640625,31.73382568359375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccccc3)c3nsnc23)cc1,VAC,605,530.0,523.1290893554688,6.87091064453125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCCCC)c([N+](=O)[O-])c3)c3nsnc23)cc1,VAC,607,535.0,526.24267578125,8.75732421875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3cccc(OCCCCCCCCCCCC)c3)c3nsnc23)cc1,VAC,609,533.0,596.9832153320312,-63.98321533203125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc4cc(OCCCCCCCCCCCC)ccc4c3)c3nsnc23)cc1,VAC,610,548.0,593.8040771484375,-45.8040771484375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CC(C)(C)c1ccc(/C=C/c2ccc(/C=C/c3cc4nsnc4cc3/C=C/c3ccc(/C=C/c4ccc(C(C)(C)C)s4)s3)s2)s1,VAC,611,585.0,573.6967163085938,11.30328369140625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CC(C)(C)c1ccc(/C(C#N)=C/c2ccc(/C=C/c3cc4nsnc4cc3/C=C/c3ccc(/C=C(\C#N)c4ccc(C(C)(C)C)s4)s3)s2)s1,VAC,612,520.0,592.0338745117188,-72.03387451171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
O=Cc1ccc(-c2c(F)c(F)c(-c3cccs3)c3nsnc23)cc1,DCM,615,497.0,456.3949890136719,40.605010986328125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Fc1c(F)c(-c2cccs2)c2nsnc2c1-c1ccc(C(F)(F)F)cc1,DCM,616,497.0,522.5214233398438,-25.52142333984375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Cc1ccc(C)c(-c2c(F)c(F)c(-c3cccs3)c3nsnc23)c1,DCM,617,492.0,609.8722534179688,-117.87225341796875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Fc1c(F)c(-c2cccs2)c2nsnc2c1-c1ccc2ccccc2c1,DCM,618,504.0,713.1644287109375,-209.1644287109375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Fc1c(F)c(-c2cccs2)c2nsnc2c1-c1ccc2c(c1)Cc1ccccc1-2,DCM,619,523.0,493.3831787109375,29.6168212890625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCc1ccc(-c2ccc(-c3c(F)c(F)c(-c4cccs4)c4nsnc34)s2)s1,DCM,620,616.0,721.3331298828125,-105.3331298828125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,ACN,628,507.0,515.9124145507812,-8.91241455078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,ETOH,629,482.0,515.9124145507812,-33.91241455078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,AC,630,498.0,515.9124145507812,-17.91241455078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,THF,631,524.0,511.2875061035156,12.712493896484375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,ACOET,632,501.0,515.9124145507812,-14.91241455078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,PHME,633,498.0,515.9124145507812,-17.91241455078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(Oc3ccc(F)cc3)c3nsnc23)cc1,CHX,634,487.0,515.9124145507812,-28.91241455078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3cc(-c4cccc5nsnc45)cc(-c4cccc5nsnc45)c3)cc21,VAC,635,585.0,564.1075439453125,20.8924560546875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
N#C/C(=C\c1ccc(-c2ccccc2)c2nsnc12)c1cc(/C=C(\C#N)c2ccc(-c3ccccc3)c3nsnc23)cc(/C(C#N)=C/c2ccc(-c3ccccc3)c3nsnc23)c1,VAC,636,501.0,498.2750244140625,2.7249755859375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCC1(CCCCCC)c2cc(C)ccc2-c2ccc(C#Cc3cc(C#Cc4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(C)ccc4-5)cc(C#Cc4c5c(cc6nsnc46)N=S=N5)c3)cc21,VAC,637,542.0,565.2216796875,-23.2216796875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
NC/C(=C/c1sccc1-c1ccc(CCCCCCCc2cc(-c3cccs3)cs2)c2nsnc12)C(=O)O,ETOH,640,625.0,579.0691528320312,45.93084716796875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
NC/C(=C/c1sccc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12)C(=O)O,ETOH,641,655.0,564.41650390625,90.58349609375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1cc(-c2ccc3c(c2)OCO3)c2nsnc2c1,DCM,643,530.0,531.037841796875,-1.037841796875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C1=CC2Cc3ccc(-c4cccc5nsnc45)cc3C2C=C1,DCM,644,510.0,477.0799560546875,32.9200439453125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C1=CC2=CC(c3cccc4nsnc34)=C3C=CC=C4C=CC(=C1)C2C43,DCM,645,530.0,472.5038146972656,57.496185302734375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Clc1ccc(-c2ccc(-c3ccc(Cl)cc3)c3nsnc23)cc1,DCM,646,492.0,468.73193359375,23.26806640625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
FC(F)(F)c1cc(-c2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3nsnc23)cc(C(F)(F)F)c1,DCM,647,449.0,484.8324279785156,-35.832427978515625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
FC(F)(F)c1cc(-c2ccc(-c3ccc4c(c3)OCO4)c3nsnc23)cc(C(F)(F)F)c1,DCM,648,555.0,512.0440673828125,42.9559326171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCc1ccccc1-c1ccc(-c2ccc(-c3cccs3)c3nsnc23)cc1CCCCCCC,DCM,649,596.0,596.9578857421875,-0.9578857421875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCC1(CCCCCC)c2cc(-c3ccc(-c4ccc(C5CCCS5)c5nsnc45)s3)ccc2-c2ccc(N(c3ccc(C(C)=O)cc3)c3ccc(C(=O)O)cc3)cc21,DCM,650,621.0,657.9785766601562,-36.97857666015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
O=C(O)c1ccc(N(c2ccc(C(=O)O)cc2)c2ccc3c(c2)C(OO)(OO)c2cc(-c4ccc(-c5ccc(-c6ccc(C#Cc7ccc(N8C(=O)c9ccc%10c%11c(ccc(c9%11)C8=O)C(=O)N(OS)C%10=O)cc7)s6)c6nsnc56)s4)ccc2-3)cc1,DCM,651,651.0,617.6004638671875,33.3995361328125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCCCCCOc1cc(COc2ccc(-c3ccc(C#Cc4ccc(C#Cc5ccc(-c6ccc(OCc7cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c7)cc6)s5)c5nsnc45)s3)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,THF,652,592.0,612.2100219726562,-20.21002197265625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCCCCCOc1cc(COc2ccc(-c3ccc(C#Cc4ccc(C#Cc5ccc(-c6ccc(OCc7cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c7)cc6)s5)c5nsnc45)s3)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,TOL,653,565.0,602.3406982421875,-37.3406982421875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCCCCCCCOc1cc(COc2ccc(-c3ccc(C#Cc4ccc(C#Cc5ccc(-c6ccc(OCc7cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c7)cc6)s5)c5nsnc45)s3)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,HEX,654,528.0,583.7999267578125,-55.7999267578125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CN(C)c1ccc(-c2cccc3nsnc23)cc1,DEE,655,583.0,620.9990844726562,-37.99908447265625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CN(C)c1ccc(-c2cccc3nsnc23)cc1,OCTOH,656,635.0,620.9990844726562,14.00091552734375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CN(C)c1ccc(-c2cccc3nsnc23)cc1,DMF,657,713.0,646.9486083984375,66.0513916015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CC1NC(c2cccc3nsnc23)=C2C=CC=CC21,TOL,658,523.0,519.0233764648438,3.97662353515625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCC1NC(c2cccc3nsnc23)=C2C=CC=CC21,TOL,659,521.0,492.8079833984375,28.1920166015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCOC(=O)n1c(-c2cccc3nsnc23)c(C)c2ccccc21,TOL,661,524.0,574.9418334960938,-50.94183349609375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Cc1ccc(S(=O)(=O)n2c(-c3cccc4nsnc34)c(C)c3ccccc32)cc1,TOL,662,519.0,571.8329467773438,-52.83294677734375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Cc1c(-c2cccc3nsnc23)n(C(=O)c2ccccc2)c2ccccc12,TOL,663,539.0,552.4782104492188,-13.47821044921875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Cc1c(-c2cccc3nsnc23)n(C(=O)C(C)(C)C)c2ccccc12,TOL,664,560.0,541.1913452148438,18.80865478515625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Cc1c(-c2cccc3nsnc23)n(C)c2ccccc12,TOL,665,603.0,538.4304809570312,64.56951904296875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,CFM,666,486.0,487.58795166015625,-1.58795166015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,CBZN,667,483.0,487.58795166015625,-4.58795166015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,ETOH,668,492.0,487.58795166015625,4.41204833984375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,BZNIT,669,488.0,487.58795166015625,0.41204833984375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Oc1ccccc1C1=NC2C(c3ccc(-c4ccc(-c5ccccc5)c5nc(-c6ccccc6O)[nH]c45)c4nsnc34)=CC=C(c3ccccc3)C2N1,CFM,670,470.0,484.4604187011719,-14.460418701171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Oc1ccccc1C1=NC2C(c3ccc(-c4ccc(-c5ccccc5)c5nc(-c6ccccc6O)[nH]c45)c4nsnc34)=CC=C(c3ccccc3)C2N1,CBZN,671,476.0,484.4604187011719,-8.460418701171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Oc1ccccc1C1=NC2C(c3ccc(-c4ccc(-c5ccccc5)c5nc(-c6ccccc6O)[nH]c45)c4nsnc34)=CC=C(c3ccccc3)C2N1,ETOH,672,466.0,484.4604187011719,-18.460418701171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
Oc1ccccc1C1=NC2C(c3ccc(-c4ccc(-c5ccccc5)c5nc(-c6ccccc6O)[nH]c45)c4nsnc34)=CC=C(c3ccccc3)C2N1,BZNIT,673,474.0,484.4604187011719,-10.460418701171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1csc(-c2ccc(-c3ccsc3)c3nsnc23)c1,VAC,674,535.0,573.8233642578125,-38.8233642578125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCc1csc(-c2ccc(-c3cc(CCCCCC)cs3)c3nsnc23)c1,VAC,675,546.0,594.6072387695312,-48.60723876953125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(B(C)C)cc3)c3nsnc23)cc1,BZN,677,477.0,509.50286865234375,-32.50286865234375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(B(C)C)cc3)c3nsnc23)cc1,CHX,678,469.0,509.50286865234375,-40.50286865234375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(B(C)C)cc3)c3nsnc23)cc1,THF,679,478.0,500.9522399902344,-22.952239990234375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(B(C)C)cc3)c3nsnc23)cc1,DCM,680,482.0,509.8160400390625,-27.8160400390625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(B(C)C)cc3)c3nsnc23)cc1,ACN,681,483.0,509.50286865234375,-26.50286865234375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccc(-c2ccc(-c3ccc(B(C)C)cc3)c3nsnc23)cc1,BZN,682,511.0,516.5928344726562,-5.59283447265625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,BZN,683,575.0,597.3095092773438,-22.30950927734375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,CHX,684,536.0,597.3095092773438,-61.30950927734375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,THF,685,619.0,591.4740600585938,27.52593994140625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,DCM,686,626.0,597.7662353515625,28.2337646484375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,ACN,687,669.0,597.3095092773438,71.69049072265625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,BZN,688,473.0,487.58795166015625,-14.58795166015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,CHX,689,465.0,487.58795166015625,-22.58795166015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,ACN,690,483.0,487.58795166015625,-4.58795166015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCc1csc(-c2ccc(-c3cnc(-c4sccc4CCCCCC)s3)c3nsnc23)c1,CFM,692,497.0,568.3826904296875,-71.3826904296875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
COc1ccsc1-c1ccc(-c2cnc(-c3cccs3)s2)c2nsnc12,CFM,693,618.0,606.0313110351562,11.96868896484375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCC(CC)COC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)OCC(CC)CCCC)s3)c3nsnc23)s1,DCM,694,575.0,593.27392578125,-18.27392578125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCC(CC)COC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)OCC(CC)CCCC)s5)s4)c4nsnc34)s2)s1,DCM,695,600.0,584.4002075195312,15.59979248046875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCOC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)OCCCCCCCC)s5)s4)c4nsnc34)s2)s1,DCM,696,625.0,588.4435424804688,36.55645751953125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,CHX,697,755.0,760.3535766601562,-5.35357666015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,DCM,698,805.0,746.615234375,58.384765625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,DMF,699,870.0,806.1050415039062,63.89495849609375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,CHX,700,698.0,805.0993041992188,-107.09930419921875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,DCM,701,748.0,785.7782592773438,-37.77825927734375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,DMF,702,825.0,842.0054321289062,-17.00543212890625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCC(CC)Cc1ccc(-c2nc3c(-c4cccs4)c4nsnc4c(-c4cccs4)c3s2)s1,CHX,703,600.0,662.128662109375,-62.128662109375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(C#CC(c2ccccc2)(c2ccccc2)c2ccccc2)c2nsnc12,VAC,711,459.0,502.9647216796875,-43.9647216796875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(C#CC(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,VAC,712,490.0,484.4396057128906,5.560394287109375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(C#C[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c2nsnc12,VAC,713,449.0,504.6375732421875,-55.6375732421875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(C#C[Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,VAC,714,491.0,482.6940612792969,8.305938720703125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCN(CCCCCC)c1ccc(C2=[N+]3C(=Nc4c(-c5cccc6nsnc56)cc(-c5ccc(N(CCCCCC)CCCCCC)cc5)n4[B-]3(F)F)C(c3cccc4nsnc34)=C2)cc1,TOL,715,890.0,547.4866333007812,342.51336669921875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,TOL,716,539.0,590.481201171875,-51.481201171875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,THF,717,547.0,589.4195556640625,-42.4195556640625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,DCM,718,554.0,591.9935913085938,-37.99359130859375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,TOL,719,610.0,555.2841186523438,54.71588134765625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,THF,720,590.0,557.4511108398438,32.54888916015625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,DCM,721,590.0,553.3307495117188,36.66925048828125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(Nc2ccc(Nc3ccccn3)c3nsnc23)nc1,HEX,722,607.0,547.4177856445312,59.58221435546875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc(Nc2ccc(Nc3ccccn3)c3nsnc23)nc1,DCM,723,614.0,590.2290649414062,23.77093505859375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C1=CC2=Nc3c(cc(Nc4ccccn4)c4nsnc34)NC2C=C1,HEX,724,545.0,558.8969116210938,-13.89691162109375,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C1=CC2=Nc3c(cc(Nc4ccccn4)c4nsnc34)NC2C=C1,DCM,725,584.0,590.3004760742188,-6.30047607421875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C1=CC2=Nc3c(c4c(nc5ccccn54)c4nsnc34)NC2C=C1,HEX,726,545.0,585.2125244140625,-40.2125244140625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C1=CC2=Nc3c(c4c(nc5ccccn54)c4nsnc34)NC2C=C1,DCM,727,545.0,621.213134765625,-76.213134765625,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,TOL,734,417.0,616.3264770507812,-199.32647705078125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,ACOET,735,428.0,602.2755126953125,-174.2755126953125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,DCE,736,431.0,602.2755126953125,-171.2755126953125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,DMF,737,457.0,639.44091796875,-182.44091796875,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,ACN,738,449.0,602.2755126953125,-153.2755126953125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,MEOH,739,469.0,602.2755126953125,-133.2755126953125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,DIOX,740,539.0,503.74334716796875,35.25665283203125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,DCM,741,538.0,503.612060546875,34.387939453125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,MEOH,742,511.0,503.74334716796875,7.25665283203125,"StratifiedGroupKFold(SMILES,qcut_bins=5)"
